ride_id;duration;station_A_id;station_A_name;station_B_id;station_B_name;bike_id;user_type;user_birth_year;user_gender;tire_sizes;ride_date
422;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);37;2nd St at Folsom St;4719;3;1978;Male;25;28/6/2023
422;1 minutes;16;Steuart St at Market St;15;San Francisco Ferry Building (Harry Bridges Plaza);1884;1;1984;Female;30;8/5/2022
422;20 minutes;16;Steuart St at Market St;114;Rhode Island St at 17th St;5569;2;1994;Male;30;12/7/2023
422;14 minutes;16;Steuart St at Market St;89;Division St at Potrero Ave;5145;2;1989;Male;27;28/9/2021
422;8 minutes;81;Berry St at 4th St;22;Howard St at Beale St;5329;2;1987;Male;29;30/5/2022
422;7 minutes;3;Powell St BART Station (Market St at 4th St);30;San Francisco Caltrain (Townsend St at 4th St);2678;2;1986;Male;30;25/3/2023
422;27 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);106;Sanchez St at 17th St;2799;2;1980;Female;27;10/6/2023
422;13 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);58;Market St at 10th St;5366;1;1969;Male;28;10/12/2022
422;6 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);26;1st St at Folsom St;4734;2;1987;Male;27;15/9/2021
422;16 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);323;Broadway at Kearny;5020;2;1980;Male;28;15/4/2023
422;11 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);5034;3;1972;Male;25;14/1/2023
422;18 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);76;McCoppin St at Valencia St;5529;2;1989;Male;30;15/9/2022
422;13 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);30;San Francisco Caltrain (Townsend St at 4th St);5279;1;1977;Male;27;23/7/2023
422;14 minutes;22;Howard St at Beale St;102;Irwin St at 8th St;5020;2;1978;Male;26;3/1/2022
422;10 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);4561;3;1965;Female;28;17/12/2021
422;7 minutes;3;Powell St BART Station (Market St at 4th St);62;Victoria Manalo Draves Park;3371;3;1983;Male;25;29/12/2022
422;16 minutes;21;Montgomery St BART Station (Market St at 2nd St);129;Harrison St at 20th St;5505;3;1991;Male;26;4/2/2022
422;5 minutes;5;Powell St BART Station (Market St at 5th St);75;Market St at Franklin St;5047;1;1963;Male;28;4/12/2022
422;5 minutes;16;Steuart St at Market St;6;The Embarcadero at Sansome St;5567;2;1978;Male;28;16/1/2022
422;4 minutes;81;Berry St at 4th St;27;Beale St at Harrison St;5280;2;1990;Male;25;23/11/2022
422;7 minutes;21;Montgomery St BART Station (Market St at 2nd St);26;1st St at Folsom St;4624;1;1980;Female;27;9/2/2023
422;19 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);116;Mississippi St at 17th St;4940;1;1986;Female;25;1/9/2022
422;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);4735;3;1993;Female;30;25/7/2022
422;11 minutes;3;Powell St BART Station (Market St at 4th St);90;Townsend St at 7th St;5051;2;1989;Female;25;3/10/2021
422;9 minutes;22;Howard St at Beale St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);4641;1;1986;Male;25;16/1/2023
422;12 minutes;5;Powell St BART Station (Market St at 5th St);43;San Francisco Public Library (Grove St at Hyde St);4318;3;1980;Female;30;18/9/2022
422;5 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);13;Commercial St at Montgomery St;5549;2;1972;Male;30;16/9/2021
422;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);62;Victoria Manalo Draves Park;2586;2;1994;Male;28;26/1/2023
422;7 minutes;22;Howard St at Beale St;50;2nd St at Townsend St;3034;3;1994;Male;27;5/11/2022
422;8 minutes;22;Howard St at Beale St;321;5th St at Folsom;4813;2;1984;Female;28;18/10/2021
422;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);16;Steuart St at Market St;2692;3;1992;Female;29;30/6/2022
422;5 minutes;81;Berry St at 4th St;321;5th St at Folsom;5565;2;1989;Female;27;27/8/2022
422;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);14;Clay St at Battery St;2124;2;1959;Male;26;7/3/2023
422;5 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);6;The Embarcadero at Sansome St;5175;1;1986;Female;26;7/12/2021
422;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);16;Steuart St at Market St;212;1;1992;Female;26;3/8/2022
422;12 minutes;5;Powell St BART Station (Market St at 5th St);74;Laguna St at Hayes St;5309;1;1986;Male;28;24/7/2023
422;5 minutes;22;Howard St at Beale St;11;Davis St at Jackson St;4755;2;1987;Male;28;7/5/2022
423;3 minutes;81;Berry St at 4th St;93;4th St at Mission Bay Blvd S;4942;1;1990;Female;30;23/12/2021
423;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);112;Harrison St at 17th St;4719;2;1982;Male;28;31/3/2022
423;6 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;4626;2;1993;Male;27;11/10/2022
423;12 minutes;81;Berry St at 4th St;22;Howard St at Beale St;3439;2;1978;Male;26;6/11/2022
423;6 minutes;21;Montgomery St BART Station (Market St at 2nd St);323;Broadway at Kearny;4820;2;1985;Male;25;7/3/2022
423;6 minutes;3;Powell St BART Station (Market St at 4th St);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);851;2;1972;Male;30;1/9/2022
423;19 minutes;22;Howard St at Beale St;371;Lombard St at Columbus Ave;3109;3;1983;Female;26;24/1/2023
423;3 minutes;81;Berry St at 4th St;104;4th St at 16th St;5407;2;1971;Other;29;15/7/2023
423;9 minutes;22;Howard St at Beale St;350;8th St at Brannan St;4852;1;1988;Female;25;29/9/2022
423;5 minutes;81;Berry St at 4th St;3;Powell St BART Station (Market St at 4th St);5406;1;1988;Male;26;29/6/2023
423;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);49;S Park St at 3rd St;5217;1;1975;Male;27;30/3/2023
423;19 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);74;Laguna St at Hayes St;3721;1;1985;Male;28;12/10/2021
423;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);62;Victoria Manalo Draves Park;38;3;1990;Female;26;24/6/2022
423;9 minutes;5;Powell St BART Station (Market St at 5th St);90;Townsend St at 7th St;1720;1;1980;Male;28;15/12/2022
423;10 minutes;22;Howard St at Beale St;104;4th St at 16th St;4804;2;1982;Female;26;9/3/2023
423;8 minutes;3;Powell St BART Station (Market St at 4th St);27;Beale St at Harrison St;3084;3;1998;Male;27;8/4/2022
423;5 minutes;5;Powell St BART Station (Market St at 5th St);74;Laguna St at Hayes St;4717;2;1988;Female;29;16/5/2023
423;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);5;Powell St BART Station (Market St at 5th St);4657;2;1997;Male;26;3/5/2022
423;16 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);77;11th St at Natoma St;59;2;1987;Male;27;25/3/2023
423;6 minutes;16;Steuart St at Market St;6;The Embarcadero at Sansome St;963;2;1967;Male;27;5/12/2022
423;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);61;Howard St at 8th St;3474;1;1983;Male;29;6/2/2022
423;5 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;5011;3;1992;Male;26;19/5/2022
423;3 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);50;2nd St at Townsend St;4743;1;1986;Male;26;19/12/2022
423;17 minutes;3;Powell St BART Station (Market St at 4th St);71;Broderick St at Oak St;5299;3;1990;Male;29;10/12/2022
423;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);363;Salesforce Transit Center (Natoma St at 2nd St);5056;3;1979;Male;25;2/5/2023
423;3 minutes;16;Steuart St at Market St;28;The Embarcadero at Bryant St;4656;1;1981;Male;29;27/8/2021
423;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);5409;2;1988;Female;26;3/12/2021
423;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);363;Salesforce Transit Center (Natoma St at 2nd St);5410;3;1986;Male;30;27/12/2022
423;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);363;Salesforce Transit Center (Natoma St at 2nd St);4438;2;1986;Male;27;2/8/2021
423;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);324;Union Square (Powell St at Post St);4911;3;1967;Male;30;7/6/2022
423;11 minutes;30;San Francisco Caltrain (Townsend St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);2722;2;1971;Male;26;1/9/2022
423;9 minutes;3;Powell St BART Station (Market St at 4th St);93;4th St at Mission Bay Blvd S;5134;2;1986;Male;30;18/2/2022
423;24 minutes;21;Montgomery St BART Station (Market St at 2nd St);21;Montgomery St BART Station (Market St at 2nd St);5351;1;1995;Male;26;1/11/2022
423;7 minutes;3;Powell St BART Station (Market St at 4th St);27;Beale St at Harrison St;5260;1;1990;Male;26;8/3/2022
423;5 minutes;3;Powell St BART Station (Market St at 4th St);27;Beale St at Harrison St;4944;2;1994;Male;27;30/4/2023
423;16 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);6;The Embarcadero at Sansome St;5538;2;1988;Male;26;17/2/2023
423;8 minutes;3;Powell St BART Station (Market St at 4th St);41;Golden Gate Ave at Polk St;4736;2;1989;Female;27;4/2/2022
423;7 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);21;Montgomery St BART Station (Market St at 2nd St);5034;2;1977;Male;29;9/11/2022
423;3 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);364;China Basin St at 3rd St;3662;1;1986;Male;29;23/1/2022
423;13 minutes;81;Berry St at 4th St;8;The Embarcadero at Vallejo St;2360;3;1991;Female;27;28/3/2022
423;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);104;4th St at 16th St;6235;2;1983;Male;26;26/6/2022
423;4 minutes;5;Powell St BART Station (Market St at 5th St);64;5th St at Brannan St;4407;3;1971;Male;27;7/10/2022
423;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);17;Embarcadero BART Station (Beale St at Market St);5537;1;1982;Male;29;4/10/2021
423;9 minutes;22;Howard St at Beale St;81;Berry St at 4th St;5286;3;1979;Female;26;2/6/2022
423;11 minutes;22;Howard St at Beale St;77;11th St at Natoma St;5453;3;1988;Male;29;22/2/2023
423;8 minutes;3;Powell St BART Station (Market St at 4th St);92;Mission Bay Kids Park;901;2;1987;Male;27;20/12/2021
423;5 minutes;3;Powell St BART Station (Market St at 4th St);30;San Francisco Caltrain (Townsend St at 4th St);5532;1;1985;Other;26;13/1/2022
423;13 minutes;3;Powell St BART Station (Market St at 4th St);88;11th St at Bryant St;5415;3;1989;Male;25;12/3/2023
423;3 minutes;5;Powell St BART Station (Market St at 5th St);21;Montgomery St BART Station (Market St at 2nd St);4834;3;1993;Male;28;1/5/2023
423;24 minutes;3;Powell St BART Station (Market St at 4th St);116;Mississippi St at 17th St;204;2;1960;Female;30;12/8/2022
423;2 minutes;3;Powell St BART Station (Market St at 4th St);34;Father Alfred E Boeddeker Park;4998;3;2000;Male;29;2/5/2022
423;10 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);34;Father Alfred E Boeddeker Park;5411;2;1998;Male;29;18/8/2021
424;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);50;2nd St at Townsend St;2955;3;1975;Male;28;9/2/2023
424;13 minutes;81;Berry St at 4th St;44;Civic Center/UN Plaza BART Station (Market St at McAllister St);626;1;1985;Female;28;25/12/2022
424;5 minutes;21;Montgomery St BART Station (Market St at 2nd St);50;2nd St at Townsend St;5280;2;1974;Male;30;2/12/2022
424;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);61;Howard St at 8th St;4742;2;1984;Female;27;7/3/2023
424;12 minutes;16;Steuart St at Market St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);3364;2;1996;Female;26;29/11/2021
424;7 minutes;22;Howard St at Beale St;349;Howard St at Mary St;3643;1;1974;Male;27;15/11/2022
424;14 minutes;81;Berry St at 4th St;3;Powell St BART Station (Market St at 4th St);733;1;1983;Male;28;25/3/2022
424;11 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);30;San Francisco Caltrain (Townsend St at 4th St);5114;3;1995;Female;30;4/7/2023
424;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);97;14th St at Mission St;5398;2;1990;Female;27;10/10/2021
424;7 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;5480;1;2000;Female;25;16/7/2022
424;16 minutes;3;Powell St BART Station (Market St at 4th St);55;Webster St at Grove St;5025;3;1992;Female;25;5/11/2021
424;10 minutes;21;Montgomery St BART Station (Market St at 2nd St);104;4th St at 16th St;4939;2;1984;Male;26;2/10/2021
424;23 minutes;3;Powell St BART Station (Market St at 4th St);36;Folsom St at 3rd St;5288;2;1985;Male;29;12/10/2021
424;12 minutes;81;Berry St at 4th St;15;San Francisco Ferry Building (Harry Bridges Plaza);2627;2;1958;Female;27;6/5/2023
424;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);17;Embarcadero BART Station (Beale St at Market St);4417;1;1988;Male;28;25/9/2022
424;9 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);4983;1;1972;Male;27;22/1/2022
424;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);5;Powell St BART Station (Market St at 5th St);4382;1;1992;Male;28;29/3/2022
424;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);16;Steuart St at Market St;5054;2;1974;Male;27;27/2/2022
424;8 minutes;81;Berry St at 4th St;104;4th St at 16th St;5084;2;1981;Female;25;15/11/2021
424;9 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);61;Howard St at 8th St;5148;2;1987;Female;27;3/8/2022
424;5 minutes;3;Powell St BART Station (Market St at 4th St);17;Embarcadero BART Station (Beale St at Market St);4557;1;1974;Male;30;23/6/2022
424;7 minutes;5;Powell St BART Station (Market St at 5th St);20;Mechanics Monument Plaza (Market St at Bush St);4969;2;1991;Male;29;28/7/2023
424;6 minutes;5;Powell St BART Station (Market St at 5th St);350;8th St at Brannan St;4604;1;1986;Female;26;2/7/2023
424;9 minutes;21;Montgomery St BART Station (Market St at 2nd St);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);4802;1;1996;Female;30;17/2/2022
424;6 minutes;22;Howard St at Beale St;49;S Park St at 3rd St;3258;1;1962;Male;28;17/9/2022
424;9 minutes;81;Berry St at 4th St;11;Davis St at Jackson St;5560;3;1980;Male;28;16/11/2021
424;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);90;Townsend St at 7th St;1442;2;1968;Female;25;6/5/2023
424;11 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);3;Powell St BART Station (Market St at 4th St);4726;2;1969;Female;25;16/3/2022
424;19 minutes;16;Steuart St at Market St;89;Division St at Potrero Ave;2779;1;1989;Female;28;11/3/2022
424;24 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);120;Mission Dolores Park;5506;3;1992;Female;30;14/11/2021
424;9 minutes;3;Powell St BART Station (Market St at 4th St);30;San Francisco Caltrain (Townsend St at 4th St);2519;3;1981;Male;30;8/2/2023
424;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);101;15th St at Potrero Ave;5431;3;1975;Male;29;28/5/2023
424;14 minutes;5;Powell St BART Station (Market St at 5th St);53;Grove St at Divisadero;5341;1;1990;Male;30;6/12/2021
424;8 minutes;3;Powell St BART Station (Market St at 4th St);92;Mission Bay Kids Park;1992;2;1987;Male;26;14/8/2022
424;14 minutes;3;Powell St BART Station (Market St at 4th St);130;22nd St Caltrain Station;4771;1;1985;Male;25;28/7/2022
424;18 minutes;21;Montgomery St BART Station (Market St at 2nd St);81;Berry St at 4th St;4996;3;1978;Male;26;25/12/2021
424;16 minutes;22;Howard St at Beale St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);1667;3;1988;Male;28;16/9/2022
424;3 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);79;7th St at Brannan St;5018;2;1988;Male;29;11/5/2023
424;2 minutes;3;Powell St BART Station (Market St at 4th St);47;4th St at Harrison St;4961;1;1984;Female;25;22/7/2022
424;8 minutes;81;Berry St at 4th St;23;The Embarcadero at Steuart St;5465;3;1989;Female;25;10/6/2023
424;4 minutes;81;Berry St at 4th St;37;2nd St at Folsom St;4737;3;1975;Male;30;5/8/2022
424;18 minutes;16;Steuart St at Market St;114;Rhode Island St at 17th St;5113;2;1986;Male;25;8/3/2023
424;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);284;Yerba Buena Center for the Arts (Howard St at 3rd St);4326;2;1972;Male;29;7/3/2023
424;3 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);20;Mechanics Monument Plaza (Market St at Bush St);193;1;1986;Male;28;23/5/2023
424;8 minutes;22;Howard St at Beale St;9;Broadway at Battery St;3061;2;1973;Male;28;5/6/2023
424;12 minutes;21;Montgomery St BART Station (Market St at 2nd St);104;4th St at 16th St;4351;2;1986;Male;30;6/8/2021
424;8 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);50;2nd St at Townsend St;2008;2;1975;Male;28;3/5/2022
424;6 minutes;81;Berry St at 4th St;126;Esprit Park;5329;1;1979;Female;27;3/9/2021
424;10 minutes;30;San Francisco Caltrain (Townsend St at 4th St);22;Howard St at Beale St;4778;2;1988;Male;25;14/1/2023
424;14 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);76;McCoppin St at Valencia St;981;1;1994;Male;25;5/2/2022
424;6 minutes;22;Howard St at Beale St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5454;3;1970;Male;30;3/4/2022
424;11 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);17;Embarcadero BART Station (Beale St at Market St);4741;1;1997;Female;30;27/5/2022
424;9 minutes;81;Berry St at 4th St;355;23rd St at Tennessee St;5515;2;1982;Male;28;14/3/2022
424;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);88;11th St at Bryant St;1700;3;1989;Female;26;21/1/2022
424;15 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);60;8th St at Ringold St;5416;2;1980;Male;29;31/1/2023
424;8 minutes;16;Steuart St at Market St;30;San Francisco Caltrain (Townsend St at 4th St);5219;2;1984;Male;26;27/11/2021
424;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);25;Howard St at 2nd St;4804;3;1987;Male;27;1/6/2022
424;19 minutes;81;Berry St at 4th St;371;Lombard St at Columbus Ave;3303;1;1986;Male;25;19/5/2023
424;12 minutes;5;Powell St BART Station (Market St at 5th St);121;Mission Playground;5335;1;1994;Male;26;11/11/2022
424;8 minutes;5;Powell St BART Station (Market St at 5th St);24;Spear St at Folsom St;5425;1;1983;Male;28;22/12/2022
424;7 minutes;21;Montgomery St BART Station (Market St at 2nd St);81;Berry St at 4th St;5299;1;1978;Male;30;10/2/2022
424;7 minutes;3;Powell St BART Station (Market St at 4th St);74;Laguna St at Hayes St;5518;2;1993;Male;28;25/4/2023
424;9 minutes;30;San Francisco Caltrain (Townsend St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);5286;3;1974;Male;25;19/7/2022
424;7 minutes;81;Berry St at 4th St;19;Post St at Kearny St;4875;2;1988;Male;27;12/12/2021
424;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);89;Division St at Potrero Ave;5495;2;1988;Female;28;31/5/2023
424;10 minutes;3;Powell St BART Station (Market St at 4th St);76;McCoppin St at Valencia St;5379;2;1963;Male;29;8/1/2022
424;4 minutes;21;Montgomery St BART Station (Market St at 2nd St);3;Powell St BART Station (Market St at 4th St);5426;3;1993;Male;26;19/10/2021
425;7 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;1159;2;1986;Female;26;2/7/2022
425;10 minutes;81;Berry St at 4th St;110;17th & Folsom Street Park (17th St at Folsom St);6235;1;1983;Male;28;21/1/2022
425;7 minutes;81;Berry St at 4th St;355;23rd St at Tennessee St;5047;2;1981;Male;30;17/12/2022
425;14 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);6;The Embarcadero at Sansome St;5531;2;1991;Female;26;3/10/2022
425;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);8;The Embarcadero at Vallejo St;2720;3;1979;Male;25;3/5/2022
425;7 minutes;22;Howard St at Beale St;8;The Embarcadero at Vallejo St;4336;2;1974;Female;26;26/1/2023
425;3 minutes;81;Berry St at 4th St;50;2nd St at Townsend St;4902;2;1990;Male;28;19/11/2021
425;7 minutes;81;Berry St at 4th St;5;Powell St BART Station (Market St at 5th St);5163;2;1996;Female;30;16/5/2022
425;7 minutes;30;San Francisco Caltrain (Townsend St at 4th St);343;Bryant St at 2nd St;4774;1;1988;Male;27;27/4/2023
425;10 minutes;81;Berry St at 4th St;27;Beale St at Harrison St;1177;2;1980;Female;27;18/12/2021
425;11 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);42;San Francisco City Hall (Polk St at Grove St);4557;1;1984;Female;28;23/4/2023
425;7 minutes;81;Berry St at 4th St;16;Steuart St at Market St;5055;2;1978;Male;27;20/7/2022
425;11 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);369;Hyde St at Post St;4601;2;1988;Male;28;24/11/2021
425;30 minutes;81;Berry St at 4th St;74;Laguna St at Hayes St;1850;3;1986;Male;27;25/11/2022
425;18 minutes;3;Powell St BART Station (Market St at 4th St);355;23rd St at Tennessee St;5325;2;1972;Male;27;3/1/2023
425;7 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);6;The Embarcadero at Sansome St;5011;2;1988;Female;25;27/12/2022
425;12 minutes;22;Howard St at Beale St;92;Mission Bay Kids Park;2831;2;1986;Male;28;28/4/2023
425;5 minutes;22;Howard St at Beale St;28;The Embarcadero at Bryant St;5442;1;1979;Female;25;9/3/2022
425;4 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);28;The Embarcadero at Bryant St;5338;1;1965;Female;30;25/8/2021
425;4 minutes;16;Steuart St at Market St;11;Davis St at Jackson St;5029;3;1967;Male;30;28/9/2022
425;4 minutes;21;Montgomery St BART Station (Market St at 2nd St);13;Commercial St at Montgomery St;5024;3;1982;Male;25;17/4/2022
425;8 minutes;21;Montgomery St BART Station (Market St at 2nd St);371;Lombard St at Columbus Ave;4752;2;1985;Male;30;13/7/2022
425;3 minutes;21;Montgomery St BART Station (Market St at 2nd St);343;Bryant St at 2nd St;5278;2;1982;Male;29;24/9/2021
425;9 minutes;3;Powell St BART Station (Market St at 4th St);67;San Francisco Caltrain Station 2  (Townsend St at 4th St);3034;3;1983;Male;30;18/7/2022
425;16 minutes;16;Steuart St at Market St;126;Esprit Park;4726;2;1982;Female;25;8/7/2023
425;11 minutes;5;Powell St BART Station (Market St at 5th St);85;Church St at Duboce Ave;4961;3;1994;Male;26;23/9/2021
425;6 minutes;22;Howard St at Beale St;6;The Embarcadero at Sansome St;5552;3;1993;Male;26;5/7/2022
425;22 minutes;21;Montgomery St BART Station (Market St at 2nd St);71;Broderick St at Oak St;5305;3;1986;Male;30;29/8/2021
425;6 minutes;30;San Francisco Caltrain (Townsend St at 4th St);116;Mississippi St at 17th St;5024;2;1983;Male;27;6/5/2023
425;8 minutes;22;Howard St at Beale St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5108;1;1977;Male;25;29/3/2023
425;16 minutes;21;Montgomery St BART Station (Market St at 2nd St);114;Rhode Island St at 17th St;1293;1;1986;Male;25;4/7/2022
425;7 minutes;21;Montgomery St BART Station (Market St at 2nd St);30;San Francisco Caltrain (Townsend St at 4th St);5334;1;1992;Male;28;29/1/2023
425;8 minutes;3;Powell St BART Station (Market St at 4th St);50;2nd St at Townsend St;5009;3;1971;Male;25;5/4/2023
425;19 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);37;2nd St at Folsom St;1907;1;1964;Male;29;10/1/2023
425;19 minutes;16;Steuart St at Market St;55;Webster St at Grove St;5291;2;1978;Female;25;4/2/2022
425;8 minutes;21;Montgomery St BART Station (Market St at 2nd St);6;The Embarcadero at Sansome St;1044;2;1974;Male;30;28/8/2022
425;8 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;2064;1;1998;Male;25;24/7/2022
425;5 minutes;3;Powell St BART Station (Market St at 4th St);61;Howard St at 8th St;4615;3;1991;Male;30;30/10/2022
425;11 minutes;22;Howard St at Beale St;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);1839;2;1976;Female;25;29/9/2021
425;19 minutes;22;Howard St at Beale St;109;17th St at Valencia St;5017;3;1991;Female;30;17/7/2023
425;21 minutes;81;Berry St at 4th St;6;The Embarcadero at Sansome St;5323;1;1989;Male;26;27/11/2021
425;9 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);371;Lombard St at Columbus Ave;5447;1;1973;Male;28;5/2/2023
425;12 minutes;81;Berry St at 4th St;8;The Embarcadero at Vallejo St;1470;3;1969;Male;29;21/7/2022
425;9 minutes;3;Powell St BART Station (Market St at 4th St);58;Market St at 10th St;4822;2;1988;Male;28;19/6/2022
425;8 minutes;16;Steuart St at Market St;343;Bryant St at 2nd St;3034;2;1987;Female;27;15/7/2023
425;5 minutes;30;San Francisco Caltrain (Townsend St at 4th St);90;Townsend St at 7th St;5068;3;1989;Male;30;20/10/2021
425;1 minutes;21;Montgomery St BART Station (Market St at 2nd St);17;Embarcadero BART Station (Beale St at Market St);5057;1;1988;Male;28;12/2/2022
425;8 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);16;Steuart St at Market St;5480;2;1974;Male;30;12/1/2023
425;10 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);59;S Van Ness Ave at Market St;5224;3;1990;Male;29;3/10/2021
425;2 minutes;81;Berry St at 4th St;93;4th St at Mission Bay Blvd S;5474;2;1971;Other;29;13/2/2022
425;5 minutes;16;Steuart St at Market St;50;2nd St at Townsend St;4795;2;1984;Male;28;31/1/2022
426;8 minutes;21;Montgomery St BART Station (Market St at 2nd St);324;Union Square (Powell St at Post St);5255;1;1995;Male;30;5/2/2022
426;6 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);5;Powell St BART Station (Market St at 5th St);4575;3;1986;Male;27;3/6/2022
426;9 minutes;16;Steuart St at Market St;364;China Basin St at 3rd St;5159;2;1987;Male;26;3/10/2021
426;7 minutes;21;Montgomery St BART Station (Market St at 2nd St);66;3rd St at Townsend St;5059;1;1987;Male;28;19/8/2022
426;8 minutes;21;Montgomery St BART Station (Market St at 2nd St);6;The Embarcadero at Sansome St;5047;2;1992;Female;26;5/11/2022
426;2 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);11;Davis St at Jackson St;5388;2;1980;Male;25;28/8/2022
426;11 minutes;15;San Francisco Ferry Building (Harry Bridges Plaza);30;San Francisco Caltrain (Townsend St at 4th St);5374;1;1979;Male;25;17/2/2023
426;19 minutes;21;Montgomery St BART Station (Market St at 2nd St);109;17th St at Valencia St;4939;2;1995;Female;26;5/9/2021
426;18 minutes;16;Steuart St at Market St;285;Webster St at O'Farrell St;5274;1;1994;Female;27;27/6/2022
426;12 minutes;67;San Francisco Caltrain Station 2  (Townsend St at 4th St);15;San Francisco Ferry Building (Harry Bridges Plaza);5506;3;1960;Male;25;9/11/2022
